"Brewery_id","Brew_name","Beer_ID","Beer_name","ABV","IBU","Style","Ounces","City","State"
62,"Surly Brewing Company",15,"Abrasive Ale",0.097,120,"American Double / Imperial IPA",16,"Brooklyn Center"," MN"
62,"Surly Brewing Company",14,"Hell",0.051,20,"Keller Bier / Zwickel Bier",16,"Brooklyn Center"," MN"
62,"Surly Brewing Company",13,"CynicAle",0.067,33,"Saison / Farmhouse Ale",16,"Brooklyn Center"," MN"
62,"Surly Brewing Company",12,"Furious",0.062,99,"American IPA",16,"Brooklyn Center"," MN"
63,"Against The Grain Brewery",2540,"Citra Ass Down",0.082,68,"American IPA",16,"Louisville"," KY"
63,"Against The Grain Brewery",2539,"The Brown Note",0.05,20,"American Brown Ale",16,"Louisville"," KY"
64,"Crazy Mountain Brewing Company",2538,"Neomexicanus Native",0.06,46,"American Pale Ale (APA)",12,"Edwards"," CO"
64,"Crazy Mountain Brewing Company",2355,"Old Soul",0.075,25,"Belgian Strong Pale Ale",12,"Edwards"," CO"
64,"Crazy Mountain Brewing Company",685,"Lava Lake Wit",0.052,15,"Witbier",12,"Edwards"," CO"
64,"Crazy Mountain Brewing Company",356,"Crazy Mountain Amber Ale",0.052,25,"American Amber / Red Ale",12,"Edwards"," CO"
66,"Mikerphone Brewing",2530,"Daft Funk",0.043,8,"Berliner Weissbier",24,"Chicago"," IL"
67,"Freetail Brewing Company",2527,"OktoberFiesta",0.053,27,"",12,"San Antonio"," TX"
67,"Freetail Brewing Company",2526,"Texicali ",0.065,33,"American Brown Ale",12,"San Antonio"," TX"
67,"Freetail Brewing Company",2524,"Bat Outta Helles",0.042,20,"Munich Helles Lager",12,"San Antonio"," TX"
67,"Freetail Brewing Company",2522,"Rye Wit",0.042,10,"Witbier",12,"San Antonio"," TX"
67,"Freetail Brewing Company",2521,"Soul Doubt",0.059,70,"American IPA",12,"San Antonio"," TX"
67,"Freetail Brewing Company",2520,"Yo Soy Un Berliner",0.044,5,"Berliner Weissbier",12,"San Antonio"," TX"
68,"3 Daughters Brewing",2519,"Bimini Twist",0.07,82,"American IPA",12,"St Petersburg"," FL"
69,"Red Shedman Farm Brewery and Hop...",2516,"Farmer's Daughter Blonde",0.051,17,"American Blonde Ale",16,"Mt. Airy"," MD"
69,"Red Shedman Farm Brewery and Hop...",2515,"Pump House IPA",0.055,45,"American IPA",16,"Mt. Airy"," MD"
69,"Red Shedman Farm Brewery and Hop...",2513,"Vanilla Porter",0.047,25,"American Porter",16,"Mt. Airy"," MD"
69,"Red Shedman Farm Brewery and Hop...",2512,"Honey Rye",0.058,18,"Rye Beer",16,"Mt. Airy"," MD"
70,"Appalachian Mountain Brewery",2511,"Long Leaf",0.071,75,"American IPA",16,"Boone"," NC"
70,"Appalachian Mountain Brewery",2510,"Honey Badger Blonde",0.047,19,"American Blonde Ale",16,"Boone"," NC"
70,"Appalachian Mountain Brewery",2509,"Porter (a/k/a Black Gold Porter)",0.06,23,"American Porter",16,"Boone"," NC"
71,"Birdsong Brewing Company",2508,"Jalapeno Pale Ale",0.055,45,"American Pale Ale (APA)",16,"Charlotte"," NC"
72,"Union Craft Brewing",2507,"Double Duckpin",0.085,90,"American Double / Imperial IPA",12,"Baltimore"," MD"
72,"Union Craft Brewing",2506,"Old Pro",0.042,10,"Gose",12,"Baltimore"," MD"
73,"Atwater Brewery",2503,"Hop A-Peel",0.075,115,"American Double / Imperial IPA",16,"Detroit"," MI"
73,"Atwater Brewery",2502,"Vanilla Java Porter",0.055,12,"American Porter",16,"Detroit"," MI"
73,"Atwater Brewery",534,"Dirty Blonde Ale",0.045,8,"American Blonde Ale",12,"Detroit"," MI"
73,"Atwater Brewery",528,"Grand Circus IPA",0.05,62,"American IPA",12,"Detroit"," MI"
73,"Atwater Brewery",527,"Atwater's Lager",0.05,12,"Munich Helles Lager",12,"Detroit"," MI"
75,"Two Brothers Brewing Company",2497,"Wobble",0.063,69,"American IPA",16,"Warrenville"," IL"
75,"Two Brothers Brewing Company",2246,"Night Cat",0.058,43,"American Dark Wheat Ale",12,"Warrenville"," IL"
75,"Two Brothers Brewing Company",1630,"Night Cat (2014)",0.058,43,"American Dark Wheat Ale",12,"Warrenville"," IL"
75,"Two Brothers Brewing Company",1284,"Dog Days Lager",0.051,17,"Dortmunder / Export Lager",12,"Warrenville"," IL"
75,"Two Brothers Brewing Company",1121,"Sidekick Extra Pale Ale",0.051,36,"American Pale Ale (APA)",12,"Warrenville"," IL"
75,"Two Brothers Brewing Company",1042,"Atom Smasher",0.077,23,"Märzen / Oktoberfest",12,"Warrenville"," IL"
75,"Two Brothers Brewing Company",861,"Cane and Ebel",0.07,68,"American Strong Ale",12,"Warrenville"," IL"
76,"Bent Paddle Brewing Company",2410,"Harness the Winter",0.072,87,"American IPA",12,"Duluth"," MN"
76,"Bent Paddle Brewing Company",1902,"14° ESB ",0.056,32,"Extra Special / Strong Bitter (ESB)",12,"Duluth"," MN"
76,"Bent Paddle Brewing Company",1901,"Bent Hop Golden IPA",0.062,68,"American IPA",12,"Duluth"," MN"
76,"Bent Paddle Brewing Company",1261,"Bent Paddle Black Ale",0.06,34,"American Black Ale",12,"Duluth"," MN"
76,"Bent Paddle Brewing Company",1253,"Venture Pils",0.05,38,"German Pilsener",12,"Duluth"," MN"
79,"Speakasy Ales & Lagers",2486,"Baby Daddy Session IPA",0.047,35,"American IPA",12,"San Francisco"," CA"
80,"Black Tooth Brewing Company",2485,"Saddle Bronc Brown Ale",0.048,16,"American Brown Ale",12,"Sheridan"," WY"
80,"Black Tooth Brewing Company",2484,"Bomber Mountain Amber Ale",0.046,20,"American Amber / Red Ale",12,"Sheridan"," WY"
81,"Hopworks Urban Brewery",2482,"Totally Radler",0.027,21,"Radler",16,"Portland"," OR"
81,"Hopworks Urban Brewery",2400,"Nonstop Hef Hop",0.039,20,"American Pale Wheat Ale",16,"Portland"," OR"
81,"Hopworks Urban Brewery",2399,"Nonstop Hef Hop",0.039,20,"American Pale Wheat Ale",16,"Portland"," OR"
81,"Hopworks Urban Brewery",2398,"Nonstop Hef Hop",0.039,20,"American Pale Wheat Ale",16,"Portland"," OR"
81,"Hopworks Urban Brewery",2397,"Nonstop Hef Hop",0.039,20,"American Pale Wheat Ale",16,"Portland"," OR"
81,"Hopworks Urban Brewery",2396,"Nonstop Hef Hop",0.039,20,"American Pale Wheat Ale",16,"Portland"," OR"
81,"Hopworks Urban Brewery",2395,"Nonstop Hef Hop",0.039,20,"American Pale Wheat Ale",16,"Portland"," OR"
81,"Hopworks Urban Brewery",2394,"Nonstop Hef Hop",0.039,20,"American Pale Wheat Ale",16,"Portland"," OR"
81,"Hopworks Urban Brewery",2393,"Nonstop Hef Hop",0.039,20,"American Pale Wheat Ale",16,"Portland"," OR"
81,"Hopworks Urban Brewery",2392,"Nonstop Hef Hop",0.039,20,"American Pale Wheat Ale",16,"Portland"," OR"
81,"Hopworks Urban Brewery",2391,"Nonstop Hef Hop",0.039,20,"American Pale Wheat Ale",16,"Portland"," OR"
81,"Hopworks Urban Brewery",2390,"Nonstop Hef Hop",0.039,20,"American Pale Wheat Ale",16,"Portland"," OR"
81,"Hopworks Urban Brewery",2389,"Nonstop Hef Hop",0.039,20,"American Pale Wheat Ale",16,"Portland"," OR"
81,"Hopworks Urban Brewery",2388,"Rise Up Red",0.058,60,"American Amber / Red Ale",16,"Portland"," OR"
81,"Hopworks Urban Brewery",2200,"Survival Stout",0.058,35,"American Stout",16,"Portland"," OR"
81,"Hopworks Urban Brewery",2199,"Hopworks IPA",0.066,75,"American IPA",16,"Portland"," OR"
81,"Hopworks Urban Brewery",2193,"Abominable Winter Ale",0.073,70,"American Strong Ale",16,"Portland"," OR"
81,"Hopworks Urban Brewery",1398,"Pigwar White India Pale Ale",0.06,60,"American White IPA",16,"Portland"," OR"
81,"Hopworks Urban Brewery",1085,"Rise-Up Red (2014)",0.058,60,"American Amber / Red Ale",16,"Portland"," OR"
81,"Hopworks Urban Brewery",916,"Abominable Winter Ale (2012)",0.073,70,"American Strong Ale",16,"Portland"," OR"
81,"Hopworks Urban Brewery",658,"HUB Lager",0.051,32,"Czech Pilsener",16,"Portland"," OR"
81,"Hopworks Urban Brewery",653,"Hopworks IPA (2012)",0.066,75,"American IPA",16,"Portland"," OR"
83,"New Belgium Brewing Company",2475,"Slow Ride",0.045,40,"American IPA",12,"Fort Collins"," CO"
83,"New Belgium Brewing Company",2230,"Ranger IPA",0.065,70,"American IPA",12,"Fort Collins"," CO"
83,"New Belgium Brewing Company",1987,"Shift",0.05,29,"American Pale Lager",12,"Fort Collins"," CO"
83,"New Belgium Brewing Company",1978,"1554 Black Lager",0.056,21,"Euro Dark Lager",12,"Fort Collins"," CO"
83,"New Belgium Brewing Company",1586,"Fat Tire Amber Ale",0.052,18,"American Amber / Red Ale",12,"Fort Collins"," CO"
83,"New Belgium Brewing Company",952,"Shift (1)",0.05,29,"American Pale Lager",12,"Fort Collins"," CO"
83,"New Belgium Brewing Company",748,"Fat Tire Amber Ale (2011)",0.052,18,"American Amber / Red Ale",12,"Fort Collins"," CO"
83,"New Belgium Brewing Company",578,"Shift",0.05,29,"American Pale Lager",16,"Fort Collins"," CO"
83,"New Belgium Brewing Company",564,"Ranger IPA",0.065,70,"American IPA",16,"Fort Collins"," CO"
83,"New Belgium Brewing Company",563,"Fat Tire Amber Ale",0.052,18,"American Amber / Red Ale",16,"Fort Collins"," CO"
83,"New Belgium Brewing Company",115,"Ranger IPA (Current)",0.065,70,"American IPA",12,"Fort Collins"," CO"
83,"New Belgium Brewing Company",71,"Fat Tire Amber Ale (2008)",0.052,18,"American Amber / Red Ale",12,"Fort Collins"," CO"
84,"Sierra Nevada Brewing Company",2239,"Torpedo",0.072,65,"American IPA",12,"Chico"," CA"
84,"Sierra Nevada Brewing Company",1905,"Sierra Nevada Pale Ale",0.056,37,"American Pale Ale (APA)",16,"Chico"," CA"
84,"Sierra Nevada Brewing Company",1338,"Old Chico Crystal Wheat",0.048,26,"American Pale Wheat Ale",12,"Chico"," CA"
84,"Sierra Nevada Brewing Company",1295,"Summerfest",0.05,28,"Czech Pilsener",12,"Chico"," CA"
84,"Sierra Nevada Brewing Company",426,"Torpedo",0.072,65,"American IPA",16,"Chico"," CA"
84,"Sierra Nevada Brewing Company",400,"Sierra Nevada Pale Ale",0.056,37,"American Pale Ale (APA)",12,"Chico"," CA"
87,"Grey Sail Brewing Company",2044,"Captain's Daughter",0.085,69,"American Double / Imperial IPA",12,"Westerly"," RI"
88,"Kirkwood Station Brewing Company",2460,"India Pale Ale",0.063,65,"American IPA",16,"Kirkwood"," MO"
88,"Kirkwood Station Brewing Company",2459,"Blackberry Wheat",0.048,11,"American Pale Wheat Ale",16,"Kirkwood"," MO"
89,"Goose Island Brewing Company",2457,"312 Urban Pale Ale",0.054,30,"American Pale Ale (APA)",16,"Chicago"," IL"
89,"Goose Island Brewing Company",2202,"312 Urban Pale Ale",0.054,30,"American Pale Ale (APA)",12,"Chicago"," IL"
89,"Goose Island Brewing Company",2201,"312 Urban Wheat Ale",0.042,18,"American Pale Wheat Ale",16,"Chicago"," IL"
89,"Goose Island Brewing Company",1829,"312 Urban Wheat Ale",0.042,18,"American Pale Wheat Ale",12,"Chicago"," IL"
89,"Goose Island Brewing Company",581,"312 Urban Wheat Ale (2012)",0.042,20,"American Pale Wheat Ale",12,"Chicago"," IL"
92,"Madtree Brewing Company",2209,"Sol Drifter",0.043,18,"American Blonde Ale",12,"Cincinnati"," OH"
92,"Madtree Brewing Company",1994,"The Great Pumpcan",0.079,18,"Fruit / Vegetable Beer",16,"Cincinnati"," OH"
92,"Madtree Brewing Company",1816,"LIFT",0.047,11,"Kölsch",12,"Cincinnati"," OH"
92,"Madtree Brewing Company",1815,"SPRYE",0.05,40,"American Pale Ale (APA)",12,"Cincinnati"," OH"
92,"Madtree Brewing Company",1126,"Psychopathy",0.069,70,"American IPA",12,"Cincinnati"," OH"
92,"Madtree Brewing Company",1125,"Gnarly Brown",0.07,32,"American Brown Ale",12,"Cincinnati"," OH"
92,"Madtree Brewing Company",1124,"Happy Amber",0.06,30,"American Amber / Red Ale",12,"Cincinnati"," OH"
94,"Rhinegeist Brewery",2452,"Hustle",0.057,42,"American Amber / Red Ale",12,"Cincinnati"," OH"
94,"Rhinegeist Brewery",2451,"Pure Fury",0.055,42,"American Pale Ale (APA)",12,"Cincinnati"," OH"
94,"Rhinegeist Brewery",2132,"Dad",0.06,60,"American Amber / Red Ale",12,"Cincinnati"," OH"
94,"Rhinegeist Brewery",1993,"Panther",0.058,35,"American Porter",12,"Cincinnati"," OH"
94,"Rhinegeist Brewery",1992,"Franz",0.052,21,"Märzen / Oktoberfest",12,"Cincinnati"," OH"
94,"Rhinegeist Brewery",1935,"Zen",0.043,45,"American Pale Ale (APA)",12,"Cincinnati"," OH"
94,"Rhinegeist Brewery",1852,"Truth",0.072,75,"American IPA",12,"Cincinnati"," OH"
94,"Rhinegeist Brewery",1851,"Cougar",0.048,25,"American Blonde Ale",12,"Cincinnati"," OH"
95,"Warped Wing Brewing Company",2450,"Self Starter",0.052,67,"American IPA",16,"Dayton"," OH"
95,"Warped Wing Brewing Company",2223,"Ermal's",0.054,20,"Cream Ale",16,"Dayton"," OH"
98,"Tröegs Brewing Company",2444,"Nugget Nectar",0.075,93,"American Amber / Red Ale",16,"Hershey"," PA"
98,"Tröegs Brewing Company",2203,"Sunshine Pils",0.045,45,"American Pilsner",12,"Hershey"," PA"
98,"Tröegs Brewing Company",1510,"Troegenator Doublebock",0.082,25,"Doppelbock",16,"Hershey"," PA"
98,"Tröegs Brewing Company",1509,"Perpetual IPA",0.075,85,"American IPA",12,"Hershey"," PA"
99,"Mission Brewery",2441,"Mission IPA",0.068,66,"American IPA",32,"San Diego"," CA"
99,"Mission Brewery",1460,"El Conquistador Extra Pale Ale",0.048,44,"American Pale Ale (APA)",32,"San Diego"," CA"
99,"Mission Brewery",1459,"Shipwrecked Double IPA",0.092,75,"American Double / Imperial IPA",32,"San Diego"," CA"
100,"Christian Moerlein Brewing Company",2440,"Bay of Bengal Double IPA (2014)",0.089,126,"American Double / Imperial IPA",12,"Cincinnati"," OH"
102,"Coastal Extreme Brewing Company",2438,"Rhode Island Blueberry",0.046,11,"Kölsch",12,"Newport"," RI"
102,"Coastal Extreme Brewing Company",2437,"Newport Storm IPA",0.065,75,"American IPA",12,"Newport"," RI"
102,"Coastal Extreme Brewing Company",751,"Hurricane Amber Ale (2004)",0.052,24,"American Amber / Red Ale",12,"Newport"," RI"
102,"Coastal Extreme Brewing Company",120,"Hurricane Amber Ale",0.052,24,"American Amber / Red Ale",12,"Newport"," RI"
103,"King Street Brewing Company",1667,"King Street IPA",0.06,70,"American IPA",12,"Anchorage"," AK"
103,"King Street Brewing Company",1666,"King Street Hefeweizen",0.057,10,"Hefeweizen",12,"Anchorage"," AK"
104,"Beer Works Brewery",2435,"Watermelon Ale",0.05,10,"Fruit / Vegetable Beer",12,"Lowell"," MA"
104,"Beer Works Brewery",2423,"Fenway American Pale Ale",0.058,45,"American Pale Ale (APA)",12,"Lowell"," MA"
104,"Beer Works Brewery",2420,"Back Bay IPA",0.068,85,"American IPA",12,"Lowell"," MA"
104,"Beer Works Brewery",2419,"Bunker Hill Blueberry Ale ",0.048,16,"Other",12,"Lowell"," MA"
105,"Lone Tree Brewing Company",2434,"Peach Pale Ale",0.057,40,"American Pale Ale (APA)",12,"Lone Tree"," CO"
106,"Four String Brewing Company",2427,"Suncaster Summer Wheat",0.05,28,"American Pale Wheat Ale",12,"Columbus"," OH"
106,"Four String Brewing Company",2425,"Brass Knuckle Pale Ale",0.057,36,"American Pale Ale (APA)",12,"Columbus"," OH"
106,"Four String Brewing Company",2424,"Big Star White IPA",0.07,70,"American White IPA",12,"Columbus"," OH"
107,"Glabrous Brewing Company",2426,"Clean Shave IPA",0.067,70,"American IPA",12,"Pineland"," ME"
108,"Bonfire Brewing Company",2422,"Firestarter India Pale Ale",0.066,72,"American IPA",12,"Eagle"," CO"
108,"Bonfire Brewing Company",1727,"Kilt Dropper Scotch Ale",0.075,22,"Scotch Ale / Wee Heavy",16,"Eagle"," CO"
108,"Bonfire Brewing Company",1614,"Wood Splitter Pilsner",0.048,30,"Czech Pilsener",16,"Eagle"," CO"
108,"Bonfire Brewing Company",1613,"Gyptoberfest",0.056,26,"Märzen / Oktoberfest",12,"Eagle"," CO"
108,"Bonfire Brewing Company",1549,"Farmer Wirtz India Pale Ale",0.07,94,"English India Pale Ale (IPA)",16,"Eagle"," CO"
108,"Bonfire Brewing Company",1360,"Screaming Eagle Special Ale ESB",0.048,38,"Extra Special / Strong Bitter (ESB)",12,"Eagle"," CO"
108,"Bonfire Brewing Company",1183,"Kindler Pale Ale",0.053,45,"American Pale Ale (APA)",12,"Eagle"," CO"
108,"Bonfire Brewing Company",633,"Firestarter India Pale Ale",0.066,72,"American IPA",16,"Eagle"," CO"
109,"Thomas Hooker Brewing Company",2421,"Watermelon Ale",0.051,11,"Fruit / Vegetable Beer",12,"Bloomfield"," CT"
110,"Woodstock Inn, Station & Brewery",2417,"4000 Footer IPA",0.065,82,"American IPA",12,"North Woodstock"," NH"
110,"Woodstock Inn, Station & Brewery",2306,"Summer Brew",0.028,15,"American Pilsner",12,"North Woodstock"," NH"
111,"Renegade Brewing Company",2414,"Consilium",0.05,40,"American Pale Ale (APA)",12,"Denver"," CO"
111,"Renegade Brewing Company",1581,"Hammer & Sickle",0.09,60,"Russian Imperial Stout",12,"Denver"," CO"
111,"Renegade Brewing Company",1176,"Redacted Rye IPA",0.07,100,"American IPA",16,"Denver"," CO"
111,"Renegade Brewing Company",1006,"Elevation Triple India Pale Ale",0.099,100,"American Double / Imperial IPA",12,"Denver"," CO"
111,"Renegade Brewing Company",1005,"5:00 O'Clock Afternoon Ale",0.05,25,"American Blonde Ale",16,"Denver"," CO"
111,"Renegade Brewing Company",636,"Ryeteous Rye IPA (2012)",0.07,100,"American IPA",16,"Denver"," CO"
112,"Mother Earth Brew Company",2413,"Cali Creamin'",0.052,21,"Cream Ale",12,"Vista"," CA"
113,"Black Market Brewing Company",2412,"Deception",0.045,16,"American Blonde Ale",12,"Temecula"," CA"
113,"Black Market Brewing Company",1898,"Blackmarket Rye IPA",0.075,35,"American IPA",12,"Temecula"," CA"
113,"Black Market Brewing Company",1897,"Black Market Hefeweizen",0.05,8,"Hefeweizen",12,"Temecula"," CA"
113,"Black Market Brewing Company",1896,"Aftermath Pale Ale",0.058,44,"American Pale Ale (APA)",12,"Temecula"," CA"
116,"Smartmouth Brewing Company",2407,"Rule G IPA",0.07,88,"American IPA",12,"Norfolk"," VA"
116,"Smartmouth Brewing Company",2406,"Murphy's Law",0.058,35,"American Amber / Red Ale",12,"Norfolk"," VA"
116,"Smartmouth Brewing Company",2405,"Alter Ego ",0.062,33,"Saison / Farmhouse Ale",12,"Norfolk"," VA"
117,"Base Camp Brewing Co.",2404,"Hop in the ‘Pool Helles",0.049,22,"American Pilsner",12,"Portland"," OR"
117,"Base Camp Brewing Co.",2323,"Ultra Gnar Gnar IPA",0.067,60,"American IPA",12,"Portland"," OR"
117,"Base Camp Brewing Co.",2189,"In-Tents India Pale Lager",0.068,62,"American Pale Lager",12,"Portland"," OR"
117,"Base Camp Brewing Co.",2188,"Lost Meridian Wit",0.05,20,"Witbier",12,"Portland"," OR"
117,"Base Camp Brewing Co.",2187,"Celestial Meridian Cascadian Dark Lager",0.051,45,"Euro Dark Lager",12,"Portland"," OR"
118,"Alameda Brewing",2403,"P-Town Pilsner",0.04,20,"American Pilsner",12,"Portland"," OR"
118,"Alameda Brewing",2402,"Klickitat Pale Ale",0.053,36,"American Pale Ale (APA)",12,"Portland"," OR"
118,"Alameda Brewing",2401,"Yellow Wolf Imperial IPA",0.082,103,"American Double / Imperial IPA",12,"Portland"," OR"
119,"Southern Star Brewing Company",2387,"Pine Belt Pale Ale",0.065,45,"American Pale Ale (APA)",12,"Conroe"," TX"
119,"Southern Star Brewing Company",1740,"Le Mort Vivant",0.069,23,"Bière de Garde",12,"Conroe"," TX"
119,"Southern Star Brewing Company",1728,"Red Cockaded Ale",0.085,110,"American Double / Imperial IPA",12,"Conroe"," TX"
119,"Southern Star Brewing Company",1497,"Valkyrie Double IPA",0.092,100,"American Double / Imperial IPA",12,"Conroe"," TX"
119,"Southern Star Brewing Company",1011,"Red Cockaded Ale (2013)",0.085,110,"American Double / Imperial IPA",12,"Conroe"," TX"
119,"Southern Star Brewing Company",1010,"Old Potentate",0.072,40,"Old Ale",12,"Conroe"," TX"
119,"Southern Star Brewing Company",856,"Bombshell Blonde",0.05,20,"American Blonde Ale",16,"Conroe"," TX"
119,"Southern Star Brewing Company",853,"PRO-AM (2012) (2012)",0.099,100,"American Double / Imperial IPA",12,"Conroe"," TX"
119,"Southern Star Brewing Company",555,"Le Mort Vivant (2011)",0.069,23,"Bière de Garde",12,"Conroe"," TX"
119,"Southern Star Brewing Company",46,"Buried Hatchet Stout",0.083,50,"Foreign / Export Stout",12,"Conroe"," TX"
119,"Southern Star Brewing Company",45,"Pine Belt Pale Ale",0.065,45,"American Pale Ale (APA)",16,"Conroe"," TX"
119,"Southern Star Brewing Company",44,"Bombshell Blonde",0.05,20,"American Blonde Ale",12,"Conroe"," TX"
120,"Steamworks Brewing Company",2386,"Third Eye Enlightened Pale Ale",0.065,65,"American Pale Ale (APA)",12,"Durango"," CO"
120,"Steamworks Brewing Company",92,"Colorado Kölsch",0.049,17,"Kölsch",12,"Durango"," CO"
120,"Steamworks Brewing Company",91,"Steam Engine Lager",0.057,25,"American Amber / Red Lager",12,"Durango"," CO"
120,"Steamworks Brewing Company",90,"Third Eye Pale Ale",0.065,65,"American IPA",12,"Durango"," CO"
121,"Horny Goat Brew Pub",2384,"Laka Laka Pineapple",0.051,17,"Hefeweizen",12,"Milwaukee"," WI"
122,"Cheboygan Brewing Company",2380,"IPA #11",0.057,58,"American IPA",16,"Cheboygan"," MI"
122,"Cheboygan Brewing Company",2379,"Blood Orange Honey",0.057,10,"Fruit / Vegetable Beer",16,"Cheboygan"," MI"
123,"Center of the Universe Brewing C...",2377,"Main St. Virginia Ale",0.05,40,"Altbier",12,"Ashland"," VA"
123,"Center of the Universe Brewing C...",1839,"Chin Music Amber Lager",0.045,24,"American Amber / Red Lager",12,"Ashland"," VA"
123,"Center of the Universe Brewing C...",1248,"Main St. Virginia Ale",0.05,40,"Altbier",12,"Ashland"," VA"
123,"Center of the Universe Brewing C...",1247,"Ray Ray’s Pale Ale",0.052,42,"American Pale Ale (APA)",12,"Ashland"," VA"
125,"Griffin Claw Brewing Company",2375,"Mr. Blue Sky",0.045,6,"American Pale Wheat Ale",16,"Birmingham"," MI"
125,"Griffin Claw Brewing Company",2142,"Screamin’ Pumpkin",0.05,25,"Pumpkin Ale",16,"Birmingham"," MI"
125,"Griffin Claw Brewing Company",2141,"Grand Trunk Bohemian Pils",0.05,35,"Czech Pilsener",16,"Birmingham"," MI"
125,"Griffin Claw Brewing Company",2140,"El Rojo",0.065,25,"American Amber / Red Ale",16,"Birmingham"," MI"
125,"Griffin Claw Brewing Company",2138,"Grind Line",0.05,35,"American Pale Ale (APA)",16,"Birmingham"," MI"
125,"Griffin Claw Brewing Company",2007,"Norm's Gateway IPA",0.04,55,"American IPA",12,"Birmingham"," MI"
126,"Karbach Brewing Company",2374,"Weisse Versa (2012)",0.052,16,"Hefeweizen",12,"Houston"," TX"
126,"Karbach Brewing Company",1560,"Mother in Lager",0.058,25,"Munich Dunkel Lager",12,"Houston"," TX"
126,"Karbach Brewing Company",1557,"Weekend Warrior Pale Ale",0.055,40,"American Pale Ale (APA)",12,"Houston"," TX"
126,"Karbach Brewing Company",1458,"Karbachtoberfest",0.055,25,"Märzen / Oktoberfest",12,"Houston"," TX"
126,"Karbach Brewing Company",1235,"Love Street Summer Seasonal (2014)",0.047,20,"Kölsch",12,"Houston"," TX"
126,"Karbach Brewing Company",1068,"Barn Burner Saison",0.066,20,"Saison / Farmhouse Ale",12,"Houston"," TX"
126,"Karbach Brewing Company",666,"Rodeo Clown Double IPA",0.095,85,"American Double / Imperial IPA",12,"Houston"," TX"
126,"Karbach Brewing Company",465,"Sympathy for the Lager",0.049,45,"American Amber / Red Lager",12,"Houston"," TX"
126,"Karbach Brewing Company",464,"Weisse Versa",0.052,15,"Hefeweizen",12,"Houston"," TX"
126,"Karbach Brewing Company",463,"Hopadillo India Pale Ale",0.066,70,"American IPA",12,"Houston"," TX"
127,"Uncle Billy's Brewery and Smokeh...",2372,"The Green Room",0.06,75,"American IPA",16,"Austin"," TX"
127,"Uncle Billy's Brewery and Smokeh...",2367,"Humbucker Helles",0.047,25,"Maibock / Helles Bock",16,"Austin"," TX"
128,"Deep Ellum Brewing Company",2251,"Oak Cliff Coffee Ale",0.075,33,"American Brown Ale",12,"Dallas"," TX"
128,"Deep Ellum Brewing Company",2166,"Dream Crusher Double IPA",0.085,100,"American Double / Imperial IPA",12,"Dallas"," TX"
128,"Deep Ellum Brewing Company",1202,"Farmhouse Wit",0.048,25,"Saison / Farmhouse Ale",16,"Dallas"," TX"
128,"Deep Ellum Brewing Company",946,"Dallas Blonde",0.052,23,"American Blonde Ale",12,"Dallas"," TX"
128,"Deep Ellum Brewing Company",943,"Deep Ellum IPA",0.07,70,"American IPA",12,"Dallas"," TX"
129,"Real Ale Brewing Company",2370,"18th Anniversary Gose",0.044,5,"Gose",12,"Blanco"," TX"
129,"Real Ale Brewing Company",2211,"White (2015)",0.046,25,"Witbier",12,"Blanco"," TX"
129,"Real Ale Brewing Company",1861,"BLAKKR",0.099,85,"American Black Ale",12,"Blanco"," TX"
129,"Real Ale Brewing Company",1718,"Firemans #4 Blonde Ale (2013)",0.051,21,"American Blonde Ale",12,"Blanco"," TX"
129,"Real Ale Brewing Company",1091,"Hans' Pils (2015)",0.053,52,"German Pilsener",12,"Blanco"," TX"
129,"Real Ale Brewing Company",1086,"Four Squared (2015)",0.06,50,"American Blonde Ale",12,"Blanco"," TX"
129,"Real Ale Brewing Company",830,"Firemans #4 Blonde Ale (2015)",0.051,21,"American Blonde Ale",12,"Blanco"," TX"
130,"Straub Brewery",2233,"American Lager",0.041,8,"American Adjunct Lager",12,"St Mary's"," PA"
130,"Straub Brewery",2232,"American Amber",0.041,8,"American Amber / Red Lager",12,"St Mary's"," PA"
130,"Straub Brewery",2231,"American Light",0.032,13,"Light Lager",12,"St Mary's"," PA"
132,"Stevens Point Brewery",2366,"Point Special (Current)",0.047,9,"American Adjunct Lager",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",2365,"Point Special",0.047,9,"American Adjunct Lager",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",2270,"Point Cascade Pale Ale (2013)",0.054,33,"American Pale Ale (APA)",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",2228,"Point Special",0.047,9,"American Adjunct Lager",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",2151,"Onyx Black Ale",0.052,9,"American Black Ale",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",2150,"Beyond The Pale IPA",0.063,64,"American IPA",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",2122,"Point Special (2013)",0.047,9,"American Adjunct Lager",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",2121,"Point Special (2012)",0.047,9,"American Adjunct Lager",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",2115,"Point Special Lager",0.047,9,"American Adjunct Lager",16,"Stevens Point"," WI"
132,"Stevens Point Brewery",1357,"Point Oktoberfest",0.057,15,"Märzen / Oktoberfest",16,"Stevens Point"," WI"
