"Brewery_id","Brew_name","Beer_ID","Beer_name","ABV","IBU","Style","Ounces","City","State"
90,"Broad Brook Brewing LLC",2456,"Broad Brook Ale",0.061,NA,"American Amber / Red Ale",16,"East Windsor"," CT"
91,"The Lion Brewery",2455,"Lionshead",0.045,NA,"American Pilsner",12,"Wilkes-Barre"," PA"
92,"Madtree Brewing Company",2454,"Galaxy High",0.099,NA,"American Double / Imperial IPA",12,"Cincinnati"," OH"
92,"Madtree Brewing Company",2209,"Sol Drifter",0.043,18,"American Blonde Ale",12,"Cincinnati"," OH"
92,"Madtree Brewing Company",2133,"Thunder Snow",0.085,NA,"Winter Warmer",12,"Cincinnati"," OH"
92,"Madtree Brewing Company",1994,"The Great Pumpcan",0.079,18,"Fruit / Vegetable Beer",16,"Cincinnati"," OH"
92,"Madtree Brewing Company",1816,"LIFT",0.047,11,"Kölsch",12,"Cincinnati"," OH"
92,"Madtree Brewing Company",1815,"SPRYE",0.05,40,"American Pale Ale (APA)",12,"Cincinnati"," OH"
92,"Madtree Brewing Company",1126,"Psychopathy",0.069,70,"American IPA",12,"Cincinnati"," OH"
92,"Madtree Brewing Company",1125,"Gnarly Brown",0.07,32,"American Brown Ale",12,"Cincinnati"," OH"
92,"Madtree Brewing Company",1124,"Happy Amber",0.06,30,"American Amber / Red Ale",12,"Cincinnati"," OH"
93,"Jackie O's Pub & Brewery",2453,"Razz Wheat",0.055,NA,"Fruit / Vegetable Beer",12,"Athens"," OH"
93,"Jackie O's Pub & Brewery",2363,"Hop Ryot",0.065,NA,"American IPA",12,"Athens"," OH"
93,"Jackie O's Pub & Brewery",689,"Mystic Mama IPA",0.07,NA,"American IPA",12,"Athens"," OH"
93,"Jackie O's Pub & Brewery",688,"Firefly Amber Ale",0.05,NA,"American Amber / Red Ale",12,"Athens"," OH"
93,"Jackie O's Pub & Brewery",687,"Chomolungma Honey Nut Brown Ale",0.067,NA,"English Brown Ale",12,"Athens"," OH"
94,"Rhinegeist Brewery",2452,"Hustle",0.057,42,"American Amber / Red Ale",12,"Cincinnati"," OH"
94,"Rhinegeist Brewery",2451,"Pure Fury",0.055,42,"American Pale Ale (APA)",12,"Cincinnati"," OH"
94,"Rhinegeist Brewery",2132,"Dad",0.06,60,"American Amber / Red Ale",12,"Cincinnati"," OH"
94,"Rhinegeist Brewery",1993,"Panther",0.058,35,"American Porter",12,"Cincinnati"," OH"
94,"Rhinegeist Brewery",1992,"Franz",0.052,21,"Märzen / Oktoberfest",12,"Cincinnati"," OH"
94,"Rhinegeist Brewery",1935,"Zen",0.043,45,"American Pale Ale (APA)",12,"Cincinnati"," OH"
94,"Rhinegeist Brewery",1852,"Truth",0.072,75,"American IPA",12,"Cincinnati"," OH"
94,"Rhinegeist Brewery",1851,"Cougar",0.048,25,"American Blonde Ale",12,"Cincinnati"," OH"
95,"Warped Wing Brewing Company",2450,"Self Starter",0.052,67,"American IPA",16,"Dayton"," OH"
95,"Warped Wing Brewing Company",2223,"Ermal's",0.054,20,"Cream Ale",16,"Dayton"," OH"
95,"Warped Wing Brewing Company",2222,"10 Ton",0.07,NA,"Oatmeal Stout",16,"Dayton"," OH"
95,"Warped Wing Brewing Company",2221,"Flyin' Rye",0.07,NA,"American IPA",16,"Dayton"," OH"
96,"Blackrocks Brewery",2449,"Flying Sailor",0.073,NA,"Rye Beer",12,"Marquette"," MA"
97,"Catawba Valley Brewing Company",2446,"Peanut Butter Jelly Time",0.058,NA,"American Brown Ale",12,"Morganton"," NC"
97,"Catawba Valley Brewing Company",2106,"King Coconut",0.054,NA,"American Porter",12,"Morganton"," NC"
98,"Tröegs Brewing Company",2445,"Troegenator",0.082,NA,"Doppelbock",16,"Hershey"," PA"
98,"Tröegs Brewing Company",2444,"Nugget Nectar",0.075,93,"American Amber / Red Ale",16,"Hershey"," PA"
98,"Tröegs Brewing Company",2203,"Sunshine Pils",0.045,45,"American Pilsner",12,"Hershey"," PA"
98,"Tröegs Brewing Company",1510,"Troegenator Doublebock",0.082,25,"Doppelbock",16,"Hershey"," PA"
98,"Tröegs Brewing Company",1509,"Perpetual IPA",0.075,85,"American IPA",12,"Hershey"," PA"
99,"Mission Brewery",2442,"Cortez Gold",0.05,NA,"Belgian Pale Ale",32,"San Diego"," CA"
99,"Mission Brewery",2441,"Mission IPA",0.068,66,"American IPA",32,"San Diego"," CA"
99,"Mission Brewery",1460,"El Conquistador Extra Pale Ale",0.048,44,"American Pale Ale (APA)",32,"San Diego"," CA"
99,"Mission Brewery",1459,"Shipwrecked Double IPA",0.092,75,"American Double / Imperial IPA",32,"San Diego"," CA"
100,"Christian Moerlein Brewing Company",2440,"Bay of Bengal Double IPA (2014)",0.089,126,"American Double / Imperial IPA",12,"Cincinnati"," OH"
101,"West Sixth Brewing",2439,"Christmas Ale",0.09,NA,"Herbed / Spiced Beer",12,"Lexington"," KY"
101,"West Sixth Brewing",2356,"Pay It Forward Cocoa Porter",0.07,NA,"American Porter",12,"Lexington"," KY"
101,"West Sixth Brewing",1069,"West Sixth Amber Ale",0.055,NA,"American Amber / Red Ale",12,"Lexington"," KY"
101,"West Sixth Brewing",652,"West Sixth IPA",NA,NA,"American IPA",12,"Lexington"," KY"
102,"Coastal Extreme Brewing Company",2438,"Rhode Island Blueberry",0.046,11,"Kölsch",12,"Newport"," RI"
102,"Coastal Extreme Brewing Company",2437,"Newport Storm IPA",0.065,75,"American IPA",12,"Newport"," RI"
102,"Coastal Extreme Brewing Company",751,"Hurricane Amber Ale (2004)",0.052,24,"American Amber / Red Ale",12,"Newport"," RI"
102,"Coastal Extreme Brewing Company",120,"Hurricane Amber Ale",0.052,24,"American Amber / Red Ale",12,"Newport"," RI"
103,"King Street Brewing Company",2436,"Amber Ale",0.051,NA,"American Amber / Red Ale",12,"Anchorage"," AK"
103,"King Street Brewing Company",1706,"King Street Pilsner",0.055,NA,"Czech Pilsener",12,"Anchorage"," AK"
103,"King Street Brewing Company",1667,"King Street IPA",0.06,70,"American IPA",12,"Anchorage"," AK"
103,"King Street Brewing Company",1666,"King Street Hefeweizen",0.057,10,"Hefeweizen",12,"Anchorage"," AK"
103,"King Street Brewing Company",1665,"King Street Blonde Ale",0.049,NA,"American Blonde Ale",12,"Anchorage"," AK"
104,"Beer Works Brewery",2435,"Watermelon Ale",0.05,10,"Fruit / Vegetable Beer",12,"Lowell"," MA"
104,"Beer Works Brewery",2423,"Fenway American Pale Ale",0.058,45,"American Pale Ale (APA)",12,"Lowell"," MA"
104,"Beer Works Brewery",2420,"Back Bay IPA",0.068,85,"American IPA",12,"Lowell"," MA"
104,"Beer Works Brewery",2419,"Bunker Hill Blueberry Ale ",0.048,16,"Other",12,"Lowell"," MA"
105,"Lone Tree Brewing Company",2434,"Peach Pale Ale",0.057,40,"American Pale Ale (APA)",12,"Lone Tree"," CO"
106,"Four String Brewing Company",2428,"Four String Vanilla Porter",0.06,NA,"American Porter",12,"Columbus"," OH"
106,"Four String Brewing Company",2427,"Suncaster Summer Wheat",0.05,28,"American Pale Wheat Ale",12,"Columbus"," OH"
106,"Four String Brewing Company",2425,"Brass Knuckle Pale Ale",0.057,36,"American Pale Ale (APA)",12,"Columbus"," OH"
106,"Four String Brewing Company",2424,"Big Star White IPA",0.07,70,"American White IPA",12,"Columbus"," OH"
107,"Glabrous Brewing Company",2426,"Clean Shave IPA",0.067,70,"American IPA",12,"Pineland"," ME"
108,"Bonfire Brewing Company",2422,"Firestarter India Pale Ale",0.066,72,"American IPA",12,"Eagle"," CO"
108,"Bonfire Brewing Company",1727,"Kilt Dropper Scotch Ale",0.075,22,"Scotch Ale / Wee Heavy",16,"Eagle"," CO"
108,"Bonfire Brewing Company",1614,"Wood Splitter Pilsner",0.048,30,"Czech Pilsener",16,"Eagle"," CO"
108,"Bonfire Brewing Company",1613,"Gyptoberfest",0.056,26,"Märzen / Oktoberfest",12,"Eagle"," CO"
108,"Bonfire Brewing Company",1549,"Farmer Wirtz India Pale Ale",0.07,94,"English India Pale Ale (IPA)",16,"Eagle"," CO"
108,"Bonfire Brewing Company",1548,"Slow & Steady Golden Ale",0.047,NA,"American Blonde Ale",12,"Eagle"," CO"
108,"Bonfire Brewing Company",1517,"Pink-I Raspberry IPA",0.068,NA,"American IPA",16,"Eagle"," CO"
108,"Bonfire Brewing Company",1500,"Moe's Original Bar B Que 'Bama Brew Golden Ale",0.047,NA,"American Blonde Ale",12,"Eagle"," CO"
108,"Bonfire Brewing Company",1421,"Live Local Golden Ale",0.047,NA,"American Blonde Ale",12,"Eagle"," CO"
108,"Bonfire Brewing Company",1360,"Screaming Eagle Special Ale ESB",0.048,38,"Extra Special / Strong Bitter (ESB)",12,"Eagle"," CO"
108,"Bonfire Brewing Company",1184,"Dirtbag Dunkel",0.049,NA,"Munich Dunkel Lager",16,"Eagle"," CO"
108,"Bonfire Brewing Company",1183,"Kindler Pale Ale",0.053,45,"American Pale Ale (APA)",12,"Eagle"," CO"
108,"Bonfire Brewing Company",1023,"Mistress Winter Wheat",0.064,NA,"Winter Warmer",12,"Eagle"," CO"
108,"Bonfire Brewing Company",998,"Tent Pole Vanilla Porter",0.061,NA,"American Porter",16,"Eagle"," CO"
108,"Bonfire Brewing Company",997,"Awry Rye Pale Ale",0.058,NA,"American Pale Ale (APA)",12,"Eagle"," CO"
108,"Bonfire Brewing Company",996,"Demshitz Brown Ale",0.058,NA,"American Brown Ale",12,"Eagle"," CO"
108,"Bonfire Brewing Company",931,"Wood Splitter Pilsner (2012)",0.048,NA,"Czech Pilsener",12,"Eagle"," CO"
108,"Bonfire Brewing Company",798,"Brush Creek Blonde",0.048,NA,"American Blonde Ale",16,"Eagle"," CO"
108,"Bonfire Brewing Company",633,"Firestarter India Pale Ale",0.066,72,"American IPA",16,"Eagle"," CO"
109,"Thomas Hooker Brewing Company",2421,"Watermelon Ale",0.051,11,"Fruit / Vegetable Beer",12,"Bloomfield"," CT"
110,"Woodstock Inn, Station & Brewery",2417,"4000 Footer IPA",0.065,82,"American IPA",12,"North Woodstock"," NH"
110,"Woodstock Inn, Station & Brewery",2306,"Summer Brew",0.028,15,"American Pilsner",12,"North Woodstock"," NH"
111,"Renegade Brewing Company",2414,"Consilium",0.05,40,"American Pale Ale (APA)",12,"Denver"," CO"
111,"Renegade Brewing Company",1581,"Hammer & Sickle",0.09,60,"Russian Imperial Stout",12,"Denver"," CO"
111,"Renegade Brewing Company",1176,"Redacted Rye IPA",0.07,100,"American IPA",16,"Denver"," CO"
111,"Renegade Brewing Company",1006,"Elevation Triple India Pale Ale",0.099,100,"American Double / Imperial IPA",12,"Denver"," CO"
111,"Renegade Brewing Company",1005,"5:00 O'Clock Afternoon Ale",0.05,25,"American Blonde Ale",16,"Denver"," CO"
111,"Renegade Brewing Company",636,"Ryeteous Rye IPA (2012)",0.07,100,"American IPA",16,"Denver"," CO"
112,"Mother Earth Brew Company",2413,"Cali Creamin'",0.052,21,"Cream Ale",12,"Vista"," CA"
113,"Black Market Brewing Company",2412,"Deception",0.045,16,"American Blonde Ale",12,"Temecula"," CA"
113,"Black Market Brewing Company",1898,"Blackmarket Rye IPA",0.075,35,"American IPA",12,"Temecula"," CA"
113,"Black Market Brewing Company",1897,"Black Market Hefeweizen",0.05,8,"Hefeweizen",12,"Temecula"," CA"
113,"Black Market Brewing Company",1896,"Aftermath Pale Ale",0.058,44,"American Pale Ale (APA)",12,"Temecula"," CA"
114,"Vault Brewing Company",2411,"Nitro Can Coffee Stout",0.052,NA,"American Stout",12,"Yardley"," PA"
115,"Jailbreak Brewing Company",2408,"Welcome to Scoville",0.069,NA,"American IPA",12,"Laurel"," MD"
116,"Smartmouth Brewing Company",2407,"Rule G IPA",0.07,88,"American IPA",12,"Norfolk"," VA"
116,"Smartmouth Brewing Company",2406,"Murphy's Law",0.058,35,"American Amber / Red Ale",12,"Norfolk"," VA"
116,"Smartmouth Brewing Company",2405,"Alter Ego ",0.062,33,"Saison / Farmhouse Ale",12,"Norfolk"," VA"
117,"Base Camp Brewing Co.",2404,"Hop in the ‘Pool Helles",0.049,22,"American Pilsner",12,"Portland"," OR"
117,"Base Camp Brewing Co.",2323,"Ultra Gnar Gnar IPA",0.067,60,"American IPA",12,"Portland"," OR"
117,"Base Camp Brewing Co.",2189,"In-Tents India Pale Lager",0.068,62,"American Pale Lager",12,"Portland"," OR"
117,"Base Camp Brewing Co.",2188,"Lost Meridian Wit",0.05,20,"Witbier",12,"Portland"," OR"
117,"Base Camp Brewing Co.",2187,"Celestial Meridian Cascadian Dark Lager",0.051,45,"Euro Dark Lager",12,"Portland"," OR"
118,"Alameda Brewing",2403,"P-Town Pilsner",0.04,20,"American Pilsner",12,"Portland"," OR"
118,"Alameda Brewing",2402,"Klickitat Pale Ale",0.053,36,"American Pale Ale (APA)",12,"Portland"," OR"
118,"Alameda Brewing",2401,"Yellow Wolf Imperial IPA",0.082,103,"American Double / Imperial IPA",12,"Portland"," OR"
119,"Southern Star Brewing Company",2387,"Pine Belt Pale Ale",0.065,45,"American Pale Ale (APA)",12,"Conroe"," TX"
119,"Southern Star Brewing Company",2267,"Walloon",0.055,NA,"Saison / Farmhouse Ale",12,"Conroe"," TX"
119,"Southern Star Brewing Company",1740,"Le Mort Vivant",0.069,23,"Bière de Garde",12,"Conroe"," TX"
119,"Southern Star Brewing Company",1728,"Red Cockaded Ale",0.085,110,"American Double / Imperial IPA",12,"Conroe"," TX"
119,"Southern Star Brewing Company",1497,"Valkyrie Double IPA",0.092,100,"American Double / Imperial IPA",12,"Conroe"," TX"
119,"Southern Star Brewing Company",1011,"Red Cockaded Ale (2013)",0.085,110,"American Double / Imperial IPA",12,"Conroe"," TX"
119,"Southern Star Brewing Company",1010,"Old Potentate",0.072,40,"Old Ale",12,"Conroe"," TX"
119,"Southern Star Brewing Company",856,"Bombshell Blonde",0.05,20,"American Blonde Ale",16,"Conroe"," TX"
119,"Southern Star Brewing Company",853,"PRO-AM (2012) (2012)",0.099,100,"American Double / Imperial IPA",12,"Conroe"," TX"
119,"Southern Star Brewing Company",691,"Walloon (2014)",0.055,NA,"Saison / Farmhouse Ale",12,"Conroe"," TX"
119,"Southern Star Brewing Company",555,"Le Mort Vivant (2011)",0.069,23,"Bière de Garde",12,"Conroe"," TX"
119,"Southern Star Brewing Company",46,"Buried Hatchet Stout",0.083,50,"Foreign / Export Stout",12,"Conroe"," TX"
119,"Southern Star Brewing Company",45,"Pine Belt Pale Ale",0.065,45,"American Pale Ale (APA)",16,"Conroe"," TX"
119,"Southern Star Brewing Company",44,"Bombshell Blonde",0.05,20,"American Blonde Ale",12,"Conroe"," TX"
120,"Steamworks Brewing Company",2386,"Third Eye Enlightened Pale Ale",0.065,65,"American Pale Ale (APA)",12,"Durango"," CO"
120,"Steamworks Brewing Company",92,"Colorado Kölsch",0.049,17,"Kölsch",12,"Durango"," CO"
120,"Steamworks Brewing Company",91,"Steam Engine Lager",0.057,25,"American Amber / Red Lager",12,"Durango"," CO"
120,"Steamworks Brewing Company",90,"Third Eye Pale Ale",0.065,65,"American IPA",12,"Durango"," CO"
121,"Horny Goat Brew Pub",2385,"Watermelon Wheat",0.056,NA,"American Pale Wheat Ale",12,"Milwaukee"," WI"
121,"Horny Goat Brew Pub",2384,"Laka Laka Pineapple",0.051,17,"Hefeweizen",12,"Milwaukee"," WI"
121,"Horny Goat Brew Pub",2383,"Oktoberfest",0.06,NA,"Märzen / Oktoberfest",16,"Milwaukee"," WI"
122,"Cheboygan Brewing Company",2380,"IPA #11",0.057,58,"American IPA",16,"Cheboygan"," MI"
122,"Cheboygan Brewing Company",2379,"Blood Orange Honey",0.057,10,"Fruit / Vegetable Beer",16,"Cheboygan"," MI"
122,"Cheboygan Brewing Company",2354,"Lighthouse Amber",0.052,NA,"Altbier",16,"Cheboygan"," MI"
123,"Center of the Universe Brewing C...",2377,"Main St. Virginia Ale",0.05,40,"Altbier",12,"Ashland"," VA"
123,"Center of the Universe Brewing C...",1839,"Chin Music Amber Lager",0.045,24,"American Amber / Red Lager",12,"Ashland"," VA"
123,"Center of the Universe Brewing C...",1248,"Main St. Virginia Ale",0.05,40,"Altbier",12,"Ashland"," VA"
123,"Center of the Universe Brewing C...",1247,"Ray Ray’s Pale Ale",0.052,42,"American Pale Ale (APA)",12,"Ashland"," VA"
124,"Ipswich Ale Brewery",2376,"Summer Ale",0.049,NA,"American Blonde Ale",12,"Ipswich"," MA"
125,"Griffin Claw Brewing Company",2375,"Mr. Blue Sky",0.045,6,"American Pale Wheat Ale",16,"Birmingham"," MI"
125,"Griffin Claw Brewing Company",2143,"3 Scrooges",0.065,NA,"Winter Warmer",16,"Birmingham"," MI"
125,"Griffin Claw Brewing Company",2142,"Screamin’ Pumpkin",0.05,25,"Pumpkin Ale",16,"Birmingham"," MI"
125,"Griffin Claw Brewing Company",2141,"Grand Trunk Bohemian Pils",0.05,35,"Czech Pilsener",16,"Birmingham"," MI"
125,"Griffin Claw Brewing Company",2140,"El Rojo",0.065,25,"American Amber / Red Ale",16,"Birmingham"," MI"
125,"Griffin Claw Brewing Company",2139,"Norm's Raggedy Ass IPA",0.075,NA,"American IPA",16,"Birmingham"," MI"
125,"Griffin Claw Brewing Company",2138,"Grind Line",0.05,35,"American Pale Ale (APA)",16,"Birmingham"," MI"
125,"Griffin Claw Brewing Company",2007,"Norm's Gateway IPA",0.04,55,"American IPA",12,"Birmingham"," MI"
125,"Griffin Claw Brewing Company",1570,"Lemon Shandy Tripel",0.09,NA,"Tripel",16,"Birmingham"," MI"
126,"Karbach Brewing Company",2374,"Weisse Versa (2012)",0.052,16,"Hefeweizen",12,"Houston"," TX"
126,"Karbach Brewing Company",1560,"Mother in Lager",0.058,25,"Munich Dunkel Lager",12,"Houston"," TX"
126,"Karbach Brewing Company",1557,"Weekend Warrior Pale Ale",0.055,40,"American Pale Ale (APA)",12,"Houston"," TX"
126,"Karbach Brewing Company",1458,"Karbachtoberfest",0.055,25,"Märzen / Oktoberfest",12,"Houston"," TX"
126,"Karbach Brewing Company",1235,"Love Street Summer Seasonal (2014)",0.047,20,"Kölsch",12,"Houston"," TX"
126,"Karbach Brewing Company",1068,"Barn Burner Saison",0.066,20,"Saison / Farmhouse Ale",12,"Houston"," TX"
126,"Karbach Brewing Company",666,"Rodeo Clown Double IPA",0.095,85,"American Double / Imperial IPA",12,"Houston"," TX"
126,"Karbach Brewing Company",465,"Sympathy for the Lager",0.049,45,"American Amber / Red Lager",12,"Houston"," TX"
126,"Karbach Brewing Company",464,"Weisse Versa",0.052,15,"Hefeweizen",12,"Houston"," TX"
126,"Karbach Brewing Company",463,"Hopadillo India Pale Ale",0.066,70,"American IPA",12,"Houston"," TX"
127,"Uncle Billy's Brewery and Smokeh...",2372,"The Green Room",0.06,75,"American IPA",16,"Austin"," TX"
127,"Uncle Billy's Brewery and Smokeh...",2367,"Humbucker Helles",0.047,25,"Maibock / Helles Bock",16,"Austin"," TX"
128,"Deep Ellum Brewing Company",2371,"Neato Bandito",0.06,NA,"Euro Pale Lager",12,"Dallas"," TX"
128,"Deep Ellum Brewing Company",2251,"Oak Cliff Coffee Ale",0.075,33,"American Brown Ale",12,"Dallas"," TX"
128,"Deep Ellum Brewing Company",2166,"Dream Crusher Double IPA",0.085,100,"American Double / Imperial IPA",12,"Dallas"," TX"
128,"Deep Ellum Brewing Company",1827,"Deep Ellum Pale Ale",0.06,NA,"American Pale Ale (APA)",12,"Dallas"," TX"
128,"Deep Ellum Brewing Company",1203,"Double Brown Stout",0.07,NA,"Baltic Porter",12,"Dallas"," TX"
128,"Deep Ellum Brewing Company",1202,"Farmhouse Wit",0.048,25,"Saison / Farmhouse Ale",16,"Dallas"," TX"
128,"Deep Ellum Brewing Company",1161,"Rye Pils Session Lager",0.046,NA,"German Pilsener",12,"Dallas"," TX"
128,"Deep Ellum Brewing Company",946,"Dallas Blonde",0.052,23,"American Blonde Ale",12,"Dallas"," TX"
128,"Deep Ellum Brewing Company",943,"Deep Ellum IPA",0.07,70,"American IPA",12,"Dallas"," TX"
129,"Real Ale Brewing Company",2370,"18th Anniversary Gose",0.044,5,"Gose",12,"Blanco"," TX"
129,"Real Ale Brewing Company",2211,"White (2015)",0.046,25,"Witbier",12,"Blanco"," TX"
129,"Real Ale Brewing Company",1861,"BLAKKR",0.099,85,"American Black Ale",12,"Blanco"," TX"
129,"Real Ale Brewing Company",1718,"Firemans #4 Blonde Ale (2013)",0.051,21,"American Blonde Ale",12,"Blanco"," TX"
129,"Real Ale Brewing Company",1290,"The Sword Iron Swan Ale",0.059,NA,"English Pale Ale",12,"Blanco"," TX"
129,"Real Ale Brewing Company",1091,"Hans' Pils (2015)",0.053,52,"German Pilsener",12,"Blanco"," TX"
129,"Real Ale Brewing Company",1086,"Four Squared (2015)",0.06,50,"American Blonde Ale",12,"Blanco"," TX"
129,"Real Ale Brewing Company",830,"Firemans #4 Blonde Ale (2015)",0.051,21,"American Blonde Ale",12,"Blanco"," TX"
130,"Straub Brewery",2369,"Straub Beer (Current)",0.05,NA,"American Adjunct Lager",12,"St Mary's"," PA"
130,"Straub Brewery",2233,"American Lager",0.041,8,"American Adjunct Lager",12,"St Mary's"," PA"
130,"Straub Brewery",2232,"American Amber",0.041,8,"American Amber / Red Lager",12,"St Mary's"," PA"
130,"Straub Brewery",2231,"American Light",0.032,13,"Light Lager",12,"St Mary's"," PA"
131,"Shebeen Brewing Company",2368,"Black Hop IPA",0.068,NA,"American Black Ale",12,"Wolcott"," CT"
132,"Stevens Point Brewery",2366,"Point Special (Current)",0.047,9,"American Adjunct Lager",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",2365,"Point Special",0.047,9,"American Adjunct Lager",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",2270,"Point Cascade Pale Ale (2013)",0.054,33,"American Pale Ale (APA)",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",2228,"Point Special",0.047,9,"American Adjunct Lager",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",2151,"Onyx Black Ale",0.052,9,"American Black Ale",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",2150,"Beyond The Pale IPA",0.063,64,"American IPA",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",2122,"Point Special (2013)",0.047,9,"American Adjunct Lager",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",2121,"Point Special (2012)",0.047,9,"American Adjunct Lager",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",2115,"Point Special Lager",0.047,9,"American Adjunct Lager",16,"Stevens Point"," WI"
132,"Stevens Point Brewery",1450,"St. Benedict's Winter Ale",0.062,NA,"Winter Warmer",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",1357,"Point Oktoberfest",0.057,15,"Märzen / Oktoberfest",16,"Stevens Point"," WI"
132,"Stevens Point Brewery",1225,"Point Nude Beach Summer Wheat",0.052,7,"American Pale Wheat Ale",16,"Stevens Point"," WI"
132,"Stevens Point Brewery",816,"Point Nude Beach Summer Wheat",0.05,7,"American Pale Wheat Ale",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",772,"Point Nude Beach Summer Wheat (2011)",0.05,7,"American Pale Wheat Ale",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",684,"Drop Dead Blonde",0.035,NA,"American Blonde Ale",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",650,"Three Kings Ale",0.049,13,"Kölsch",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",456,"Point Oktoberfest",0.057,15,"Märzen / Oktoberfest",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",357,"2012 Black Ale",0.054,32,"American Brown Ale",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",141,"Point Nude Beach Summer Wheat (2010)",0.05,7,"American Pale Wheat Ale",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",140,"Point Cascade Pale Ale",0.054,33,"American Pale Ale (APA)",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",139,"Point Amber Classic",0.047,14,"American Amber / Red Lager",12,"Stevens Point"," WI"
132,"Stevens Point Brewery",138,"Point Special Lager",0.047,9,"American Adjunct Lager",12,"Stevens Point"," WI"
133,"Weston Brewing Company",2364,"Royal Lager",NA,NA,"American Pale Lager",16,"Weston"," MO"
133,"Weston Brewing Company",2348,"Rip Van Winkle (Current)",0.08,NA,"Bock",12,"Weston"," MO"
133,"Weston Brewing Company",2344,"O’Malley’s Stout",NA,NA,"English Stout",12,"Weston"," MO"
133,"Weston Brewing Company",2343,"O’Malley’s IPA",0.075,89,"American IPA",12,"Weston"," MO"
133,"Weston Brewing Company",2342,"O’Malley’s Irish Style Cream Ale",NA,NA,"Cream Ale",12,"Weston"," MO"
133,"Weston Brewing Company",2341,"L'il Lucy's Hot Pepper Ale",0.049,28,"Chile Beer",12,"Weston"," MO"
133,"Weston Brewing Company",2340,"Drop Kick Ale",0.052,NA,"American Amber / Red Ale",12,"Weston"," MO"
134,"Southern Prohibition Brewing Com...",2362,"2014 IPA Cicada Series",0.075,72,"American IPA",16,"Hattiesburg"," MS"
134,"Southern Prohibition Brewing Com...",2346,"Sinister Minister Black IPA",0.077,65,"American IPA",16,"Hattiesburg"," MS"
134,"Southern Prohibition Brewing Com...",2320,"Jack the Sipper",0.053,45,"Extra Special / Strong Bitter (ESB)",12,"Hattiesburg"," MS"
134,"Southern Prohibition Brewing Com...",2297,"Devil's Harvest Extra Pale Ale",0.058,60,"American Pale Ale (APA)",12,"Hattiesburg"," MS"
134,"Southern Prohibition Brewing Com...",2296,"Suzy B Dirty Blonde Ale",0.05,20,"American Blonde Ale",12,"Hattiesburg"," MS"
134,"Southern Prohibition Brewing Com...",1745,"Mississippi Fire Ant",0.08,80,"American Amber / Red Ale",16,"Hattiesburg"," MS"
134,"Southern Prohibition Brewing Com...",1120,"Hipster Breakfast",0.058,40,"Oatmeal Stout",16,"Hattiesburg"," MS"
134,"Southern Prohibition Brewing Com...",1118,"Suzy B Dirty Blonde Ale",0.05,20,"American Blonde Ale",16,"Hattiesburg"," MS"
134,"Southern Prohibition Brewing Com...",1117,"Devil's Harvest Extra Pale Ale",0.058,60,"American Pale Ale (APA)",16,"Hattiesburg"," MS"
135,"Minhas Craft Brewery",2361,"Axe Head Malt Liquor",0.099,NA,"American Malt Liquor",24,"Monroe"," WI"
135,"Minhas Craft Brewery",2359,"Huber Bock (2014)",0.054,NA,"Bock",16,"Monroe"," WI"
135,"Minhas Craft Brewery",2358,"Minhas Light (2012)",0.04,NA,"Light Lager",12,"Monroe"," WI"
135,"Minhas Craft Brewery",2282,"Huber",0.05,NA,"American Pale Lager",12,"Monroe"," WI"
135,"Minhas Craft Brewery",2281,"Clear Creek Ice",0.062,NA,"American Pale Lager",16,"Monroe"," WI"
135,"Minhas Craft Brewery",2280,"Clear Creek Ice",0.062,NA,"American Pale Lager",12,"Monroe"," WI"
135,"Minhas Craft Brewery",2279,"Mountain Crest",0.055,NA,"American Pale Lager",16,"Monroe"," WI"
135,"Minhas Craft Brewery",2278,"Mountain Crest",0.055,NA,"American Pale Lager",12,"Monroe"," WI"
135,"Minhas Craft Brewery",2277,"Mountain Creek (2013)",0.055,NA,"American Pale Lager",12,"Monroe"," WI"
135,"Minhas Craft Brewery",2276,"Boxer",0.05,NA,"American Adjunct Lager",24,"Monroe"," WI"
135,"Minhas Craft Brewery",2275,"Boxer Light",0.042,NA,"Light Lager",12,"Monroe"," WI"
135,"Minhas Craft Brewery",2274,"Boxer Ice",0.055,NA,"American Adjunct Lager",12,"Monroe"," WI"
135,"Minhas Craft Brewery",2273,"Boxer",0.05,NA,"American Adjunct Lager",12,"Monroe"," WI"
136,"Pug Ryan's Brewery",2360,"Morning Wood Wheat (Current)",0.059,14,"American Pale Wheat Ale",12,"Dillon"," CO"
